Collection_Name,Manufacturer_Collection_Name,S.No.,Item No.,Article,DESCRIPTION,Rolls,Rate,Amount,WEIGHT GRS/SMT,EAN CODE,GROSS WEIGHT KG/RX,NET WEIGHT KG./RX,BOX WEIGHT KG,DESIGN REPEAT cm,WIDTH m,LENGHT m,QUANTITY PER BOX,VOL/BOX mc,BOX TOT.WEIGHT kg,RESISTANCE TO LIGHT,WASHABILITY,REACTION TO FIRE,CERTIFICATIONS,EMISSIONS DANS L'AIR INTERIEUR,Repeat_1_Value,Repeat_1_Type,Repeat_2_Value,Repeat_2_Type
Friends & Coffee,Friends and Coffee 2,4625.0,16644.0,16644,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166448.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4603.0,16645.0,16645,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166455.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4656.0,16646.0,16646,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166462.0,0.736,0.692,0.35,"26,5 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Friends & Coffee,Friends and Coffee 2,4657.0,16647.0,16647,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166479.0,0.736,0.692,0.35,"26,5 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Friends & Coffee,Friends and Coffee 2,4620.0,16648.0,16648,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166486.0,0.736,0.692,0.35,"26,5 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Friends & Coffee,Friends and Coffee 2,4617.0,16649.0,16649,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166493.0,0.736,0.692,0.35,"26,5 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Friends & Coffee,Friends and Coffee 2,4624.0,16650.0,16650,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166509.0,0.736,0.692,0.35,"26,5 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Friends & Coffee,Friends and Coffee 2,4606.0,16651.0,16651,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166516.0,0.736,0.692,0.35,"26,5 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Friends & Coffee,Friends and Coffee 2,4639.0,16652.0,16652,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166523.0,0.736,0.692,0.35,"13,3 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Friends & Coffee,Friends and Coffee 2,4638.0,16653.0,16653,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166530.0,0.736,0.692,0.35,"13,3 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Friends & Coffee,Friends and Coffee 2,4613.0,16654.0,16654,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166547.0,0.736,0.692,0.35,"13,3 straight",0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Friends & Coffee,Friends and Coffee 2,4659.0,16656.0,16656,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166561.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4666.0,16657.0,16657,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166578.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4665.0,16658.0,16658,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166585.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4614.0,16660.0,16660,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166608.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4633.0,16661.0,16661,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166615.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4623.0,16662.0,16662,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166622.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4636.0,16663.0,16663,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166639.0,0.745,0.692,0.45,53 straight,0.53,10.1,12.0,0.02,8.934,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4642.0,16664.0,16664,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166646.0,0.745,0.692,0.45,53 straight,0.53,10.1,12.0,0.02,8.934,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4622.0,16665.0,16665,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166653.0,0.745,0.692,0.45,53 straight,0.53,10.1,12.0,0.02,8.934,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4618.0,16667.0,16667,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166677.0,0.736,0.692,0.35,zero,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,0.0,,,
Friends & Coffee,Friends and Coffee 2,4616.0,16668.0,16668,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166684.0,0.736,0.692,0.35,zero,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,0.0,,,
Friends & Coffee,Friends and Coffee 2,4652.0,16670.0,16670,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166707.0,0.736,0.69,0.35,53 straight,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4645.0,16671.0,16671,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166714.0,0.736,0.69,0.35,53 straight,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4671.0,16672.0,16672,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166721.0,0.736,0.69,0.35,53 straight,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4660.0,16673.0,16673,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166738.0,0.736,0.69,0.35,53 straight,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4653.0,16675.0,16675,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166752.0,0.745,0.69,0.45,53 straight,0.53,10.1,12.0,0.02,8.934,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4648.0,16676.0,16676,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166769.0,0.745,0.69,0.45,53 straight,0.53,10.1,12.0,0.02,8.934,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4646.0,16677.0,16677,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166776.0,0.745,0.69,0.45,53 straight,0.53,10.1,12.0,0.02,8.934,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Straight,,
Friends & Coffee,Friends and Coffee 2,4602.0,16680.0,16680,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166806.0,0.736,0.69,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4609.0,16681.0,16681,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166813.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4608.0,16682.0,16682,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560166820.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Friends & Coffee,Friends and Coffee 2,4611.0,2159.0,2159,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560021594.0,0.736,0.692,0.35,zero,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,0.0,,,
Friends & Coffee,Friends and Coffee 2,4626.0,5476.0,5476,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560054769.0,0.736,0.692,0.35,zero,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,0.0,,,
Friends & Coffee,Friends and Coffee 2,4605.0,5686.0,5686,TNT/CARTA FRIENDS & COFFEE 2,,9.57,0.0,130 gr,8022560056862.0,0.736,0.692,0.35,53 offset,0.53,10.1,12.0,0.02,8.834,GOOD,WASHABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4538.0,84000.0,84000,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840003.0,1.508,1.438,0.055,64 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Blooming Garden,Blooming Garden 22,4542.0,84001.0,84001,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840010.0,1.508,1.438,0.055,64 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Blooming Garden,Blooming Garden 22,4540.0,84002.0,84002,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840027.0,1.508,1.438,0.055,64 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Blooming Garden,Blooming Garden 22,4506.0,84004.0,84004,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840041.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4510.0,84005.0,84005,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840058.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4501.0,84006.0,84006,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840065.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4508.0,84008.0,84008,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840089.0,1.491,1.438,0.038,"13,3 paro",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Paro,,
Blooming Garden,Blooming Garden 22,4505.0,84009.0,84009,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840096.0,1.491,1.438,0.038,"13,3 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4522.0,84010.0,84010,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840102.0,1.508,1.438,0.055,"26,5 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Blooming Garden,Blooming Garden 22,4511.0,84011.0,84011,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840119.0,1.508,1.438,0.055,"26,5 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Blooming Garden,Blooming Garden 22,4502.0,84012.0,84012,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840126.0,1.508,1.438,0.055,"26,5 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Blooming Garden,Blooming Garden 22,4530.0,84014.0,84014,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840140.0,1.508,1.438,0.055,64 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Blooming Garden,Blooming Garden 22,4512.0,84015.0,84015,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840157.0,1.508,1.438,0.055,64 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Blooming Garden,Blooming Garden 22,4519.0,84016.0,84016,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840164.0,1.508,1.438,0.055,64 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,64.0,Offset,,
Blooming Garden,Blooming Garden 22,4543.0,84018.0,84018,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840188.0,1.508,1.438,0.055,"10,6 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,10.6,Straight,,
Blooming Garden,Blooming Garden 22,4509.0,84019.0,84019,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840195.0,1.508,1.438,0.055,"10,6 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,10.6,Straight,,
Blooming Garden,Blooming Garden 22,4525.0,84020.0,84020,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840201.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4526.0,84021.0,84021,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840218.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4516.0,84022.0,84022,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840225.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4521.0,84023.0,84023,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840232.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4536.0,84025.0,84025,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840256.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4532.0,84026.0,84026,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840263.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4533.0,84027.0,84027,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840270.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4545.0,84030.0,84030,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840300.0,1.491,1.438,0.038,"17,7 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Blooming Garden,Blooming Garden 22,4545.0,84030.0,84030,ECODECO BLOOMING GARDEN,,15.730000000000002,0.0,270 gr,8022560840300.0,1.491,1.438,0.038,"17,7 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Blooming Garden,Blooming Garden 22,4513.0,84031.0,84031,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840317.0,1.491,1.438,0.038,"17,7 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Blooming Garden,Blooming Garden 22,4549.0,84032.0,84032,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840324.0,1.491,1.438,0.038,"17,7 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Blooming Garden,Blooming Garden 22,4544.0,84033.0,84033,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840331.0,1.508,1.438,0.055,"26,5 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Blooming Garden,Blooming Garden 22,4550.0,84035.0,84035,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840355.0,1.508,1.438,0.055,"26,5 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Blooming Garden,Blooming Garden 22,4551.0,84036.0,84036,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840362.0,1.508,1.438,0.055,"26,5 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,26.5,Straight,,
Blooming Garden,Blooming Garden 22,4546.0,84038.0,84038,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840386.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4553.0,84039.0,84039,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840393.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4548.0,84040.0,84040,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840409.0,1.508,1.438,0.055,53 offset,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,53.0,Offset,,
Blooming Garden,Blooming Garden 22,4524.0,84047.0,84047,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840478.0,1.508,1.438,0.055,"13,3 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4531.0,84048.0,84048,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840485.0,1.508,1.438,0.055,"13,3 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4534.0,84049.0,84049,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840492.0,1.508,1.438,0.055,"13,3 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4523.0,84051.0,84051,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840515.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4503.0,84052.0,84052,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840522.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4541.0,84053.0,84053,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840539.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4552.0,84054.0,84054,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840546.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4514.0,84057.0,84057,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840577.0,1.508,1.438,0.055,"17,7 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Blooming Garden,Blooming Garden 22,4547.0,84058.0,84058,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840584.0,1.508,1.438,0.055,"17,7 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,17.7,Straight,,
Blooming Garden,Blooming Garden 22,4528.0,84061.0,84061,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840614.0,1.491,1.438,0.038,"13,3 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4515.0,84062.0,84062,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840621.0,1.491,1.438,0.038,"13,3 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4518.0,84063.0,84063,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840638.0,1.491,1.438,0.038,"13,3 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4537.0,84064.0,84064,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840645.0,1.491,1.438,0.038,"13,3 straight",0.53,10.05,12.0,0.021,17.886,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,13.3,Straight,,
Blooming Garden,Blooming Garden 22,4507.0,84066.0,84066,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840669.0,1.508,1.438,0.055,"2,4 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,2.4,Straight,,
Blooming Garden,Blooming Garden 22,4529.0,84067.0,84067,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840676.0,1.508,1.438,0.055,"2,4 straight",0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,2.4,Straight,,
Blooming Garden,Blooming Garden 22,4539.0,84069.0,84069,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840690.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4527.0,84070.0,84070,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840706.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4517.0,84071.0,84071,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840713.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4520.0,84072.0,84072,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840720.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
Blooming Garden,Blooming Garden 22,4535.0,84073.0,84073,ECODECO BLOOMING GARDEN,,12.1,0.0,270 gr,8022560840737.0,1.508,1.438,0.055,zero,0.53,10.05,12.0,0.036,18.096,GOOD,WASHABLE AND SCRUBBABLE,"D-­s3,d2",CE,A+,0.0,,,
